Sport,Sporting Event Name,athletes,country_name,athlete_full_name,Olympic Host,Olympic Name,Year
Figure skating,Ice dancing mixed,"[('Tanith BELBIN', 'https://olympics.com/en/athletes/tanith-belbin'), ('Benjamin AGOSTO', 'https://olympics.com/en/athletes/benjamin-agosto')]",United States of America,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Olena Hrushyna', None), ('Ruslan GONCHAROV', 'https://olympics.com/en/athletes/ruslan-goncharov')]",Ukraine,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Isabelle DELOBEL', 'https://olympics.com/en/athletes/isabelle-delobel'), ('Olivier SCHOENFELDER', 'https://olympics.com/en/athletes/olivier-schoenfelder')]",France,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Nathalie PECHALAT', 'https://olympics.com/en/athletes/nathalie-pechalat'), ('Fabian BOURZAT', 'https://olympics.com/en/athletes/fabian-bourzat')]",France,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Albena DENKOVA', 'https://olympics.com/en/athletes/albena-denkova'), ('Maksim Stavisky', None)]",Bulgaria,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Barbara FUSAR POLI', 'https://olympics.com/en/athletes/barbara-fusar-poli'), ('Maurizio MARGAGLIO', 'https://olympics.com/en/athletes/maurizio-margaglio')]",Italy,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Federica FAIELLA', 'https://olympics.com/en/athletes/federica-faiella'), ('Massimo SCALI', 'https://olympics.com/en/athletes/massimo-scali')]",Italy,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Margarita DROBIAZKO', 'https://olympics.com/en/athletes/margarita-drobiazko'), ('Povilas VANAGAS', 'https://olympics.com/en/athletes/povilas-vanagas')]",Lithuania,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Galit CHAIT', 'https://olympics.com/en/athletes/galit-chait-1'), ('Sergey Sakhnovsky', None)]",Israel,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Alexandra ZARETSKI', 'https://olympics.com/en/athletes/alexandra-zaretski'), ('Roman ZARETSKI', 'https://olympics.com/en/athletes/roman-zaretski')]",Israel,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Oksana DOMNINA', 'https://olympics.com/en/athletes/oksana-domnina'), ('Maxim SHABALIN', 'https://olympics.com/en/athletes/maxim-shabalin')]",Russian Federation,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Jana KHOKHLOVA', 'https://olympics.com/en/athletes/jana-khokhlova'), ('Sergey Novitsky', None)]",Russian Federation,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Sinead KERR', 'https://olympics.com/en/athletes/sinead-kerr'), ('John KERR', 'https://olympics.com/en/athletes/john-kerr-1')]",Great Britain,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Megan WING', 'https://olympics.com/en/athletes/megan-wing'), ('Aaron LOWE', 'https://olympics.com/en/athletes/aaron-lowe')]",Canada,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Marie-France DUBREUIL', 'https://olympics.com/en/athletes/marie-france-dubreuil'), ('Patrice LAUZON', 'https://olympics.com/en/athletes/patrice-lauzon')]",Canada,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Melissa GREGORY', 'https://olympics.com/en/athletes/melissa-gregory'), ('Denis PETUKHOV', 'https://olympics.com/en/athletes/denis-petukhov')]",United States of America,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Jamie SILVERSTEIN', 'https://olympics.com/en/athletes/jamie-silverstein'), (""Ryan O'MEARA"", 'https://olympics.com/en/athletes/ryan-o-meara')]",United States of America,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Nozomi WATANABE', 'https://olympics.com/en/athletes/nozomi-watanabe'), ('Akiyuki KIDO', 'https://olympics.com/en/athletes/akiyuki-kido')]",Japan,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Nora HOFFMANN', 'https://olympics.com/en/athletes/nora-hoffmann'), ('Attila ELEK', 'https://olympics.com/en/athletes/attila-elek')]",Hungary,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Kristin FRASER', 'https://olympics.com/en/athletes/kristin-fraser'), ('Igor LUKANIN', 'https://olympics.com/en/athletes/igor-lukanin')]",Azerbaijan,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Anastasia GREBENKINA', 'https://olympics.com/en/athletes/anastasia-grebenkina'), ('Vazgen AZROJAN', 'https://olympics.com/en/athletes/vazgen-azrojan')]",Armenia,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Alexandra KAUC', 'https://olympics.com/en/athletes/alexandra-kauc'), ('Michal ZYCH', 'https://olympics.com/en/athletes/michal-zych')]",Poland,,Italy,Turin 2006,2006
Figure skating,Ice dancing mixed,"[('Yuliya Holovina', None), ('Oleg VOIKO', 'https://olympics.com/en/athletes/oleg-voiko')]",Ukraine,,Italy,Turin 2006,2006
Short Track Speed Skating,5000m relay men,,Republic of Korea,,Italy,Turin 2006,2006
Short Track Speed Skating,5000m relay men,,Canada,,Italy,Turin 2006,2006
Short Track Speed Skating,5000m relay men,,United States of America,,Italy,Turin 2006,2006
Short Track Speed Skating,5000m relay men,,Italy,,Italy,Turin 2006,2006
Short Track Speed Skating,5000m relay men,,People's Republic of China,,Italy,Turin 2006,2006
Short Track Speed Skating,5000m relay men,,Australia,,Italy,Turin 2006,2006
Short Track Speed Skating,5000m relay men,,Germany,,Italy,Turin 2006,2006
Short Track Speed Skating,5000m relay men,,Japan,,Italy,Turin 2006,2006
Short Track Speed Skating,3000m relay women,,Republic of Korea,,Italy,Turin 2006,2006
Short Track Speed Skating,3000m relay women,,Canada,,Italy,Turin 2006,2006
Short Track Speed Skating,3000m relay women,,Italy,,Italy,Turin 2006,2006
Short Track Speed Skating,3000m relay women,,United States of America,,Italy,Turin 2006,2006
Short Track Speed Skating,3000m relay women,,France,,Italy,Turin 2006,2006
Short Track Speed Skating,3000m relay women,,Germany,,Italy,Turin 2006,2006
Short Track Speed Skating,3000m relay women,,Japan,,Italy,Turin 2006,2006
Short Track Speed Skating,3000m relay women,,People's Republic of China,,Italy,Turin 2006,2006
Short Track Speed Skating,1000m women,,Italy,Arianna FONTANA,Italy,Turin 2006,2006
Short Track Speed Skating,500m women,,Italy,Arianna FONTANA,Italy,Turin 2006,2006
Short Track Speed Skating,1500m men,,Canada,Charles HAMELIN,Italy,Turin 2006,2006
Speed skating,1500m women,,Netherlands,Ireen WÜST,Italy,Turin 2006,2006
Speed skating,3000m women,,Netherlands,Ireen WÜST,Italy,Turin 2006,2006
Speed skating,1000m women,,Netherlands,Ireen WÜST,Italy,Turin 2006,2006
Speed skating,3000m women,,Germany,Claudia PECHSTEIN,Italy,Turin 2006,2006
Speed skating,5000m women,,Germany,Claudia PECHSTEIN,Italy,Turin 2006,2006
Speed skating,10000m men,,Netherlands,Sven KRAMER,Italy,Turin 2006,2006
Speed skating,5000m men,,Netherlands,Sven KRAMER,Italy,Turin 2006,2006
Speed skating,1500m men,,Netherlands,Sven KRAMER,Italy,Turin 2006,2006
Speed skating,3000m women,,Czech Republic,Martina SABLIKOVA,Italy,Turin 2006,2006
Speed skating,5000m women,,Czech Republic,Martina SABLIKOVA,Italy,Turin 2006,2006
Speed skating,1500m men,,Norway,Havard BOKKO,Italy,Turin 2006,2006
Speed skating,1000m men,,Finland,Mika POUTALA,Italy,Turin 2006,2006
Speed skating,2x500m men,,Finland,Mika POUTALA,Italy,Turin 2006,2006
Speed skating,2x500m men,,Japan,Joji KATO,Italy,Turin 2006,2006
Speed skating,2x500m men,,Poland,Artur WAS,Italy,Turin 2006,2006
Speed skating,1000m men,,Finland,Pekka KOSKELA,Italy,Turin 2006,2006
Speed skating,2x500m men,,Finland,Pekka KOSKELA,Italy,Turin 2006,2006
Speed skating,2x500m women,,Republic of Korea,Sang-Hwa LEE,Italy,Turin 2006,2006
Speed skating,1000m women,,Republic of Korea,Sang-Hwa LEE,Italy,Turin 2006,2006
Speed skating,2x500m women,,Germany,Judith DANNHAUER,Italy,Turin 2006,2006
Speed skating,1000m women,,Germany,Judith DANNHAUER,Italy,Turin 2006,2006
Speed skating,1000m men,,Canada,Denny MORRISON,Italy,Turin 2006,2006
Speed skating,1500m men,,Canada,Denny MORRISON,Italy,Turin 2006,2006
Speed skating,1000m men,,United States of America,Shani DAVIS,Italy,Turin 2006,2006
Speed skating,5000m men,,United States of America,Shani DAVIS,Italy,Turin 2006,2006
Speed skating,1500m men,,United States of America,Shani DAVIS,Italy,Turin 2006,2006
Speed skating,1000m men,,Poland,Konrad NIEDZWIEDZKI,Italy,Turin 2006,2006
Speed skating,1500m men,,Poland,Konrad NIEDZWIEDZKI,Italy,Turin 2006,2006
Speed skating,1500m women,,Poland,Katarzyna BACHLEDA-CURUS,Italy,Turin 2006,2006
Speed skating,3000m women,,Poland,Katarzyna BACHLEDA-CURUS,Italy,Turin 2006,2006
Speed skating,5000m women,,Poland,Katarzyna BACHLEDA-CURUS,Italy,Turin 2006,2006
Speed skating,1000m women,,Poland,Katarzyna BACHLEDA-CURUS,Italy,Turin 2006,2006
Speed skating,1500m women,,Republic of Korea,Seon-Yeong NOH,Italy,Turin 2006,2006
Speed skating,3000m women,,Republic of Korea,Seon-Yeong NOH,Italy,Turin 2006,2006
Figure skating,Individual women,,Italy,Carolina KOSTNER,Italy,Turin 2006,2006
Short Track Speed Skating,1500m men,,Hungary,Viktor KNOCH,Italy,Turin 2006,2006
Short Track Speed Skating,500m men,,Republic of Korea,Victor AN,Italy,Turin 2006,2006
Short Track Speed Skating,1500m men,,Republic of Korea,Victor AN,Italy,Turin 2006,2006
Short Track Speed Skating,1000m men,,Republic of Korea,Victor AN,Italy,Turin 2006,2006
Short Track Speed Skating,1500m men,,Netherlands,Niels KERSTHOLT,Italy,Turin 2006,2006
Short Track Speed Skating,1000m men,,Netherlands,Niels KERSTHOLT,Italy,Turin 2006,2006
Short Track Speed Skating,1500m men,,France,Maxime CHATAIGNIER,Italy,Turin 2006,2006
Short Track Speed Skating,1000m men,,France,Maxime CHATAIGNIER,Italy,Turin 2006,2006
Short Track Speed Skating,1000m women,,Russian Federation,Tatiana BORODULINA,Italy,Turin 2006,2006
Short Track Speed Skating,1500m women,,Russian Federation,Tatiana BORODULINA,Italy,Turin 2006,2006
Short Track Speed Skating,1000m women,,Czech Republic,Katerina NOVOTNA,Italy,Turin 2006,2006
Short Track Speed Skating,500m women,,Czech Republic,Katerina NOVOTNA,Italy,Turin 2006,2006
Short Track Speed Skating,1500m women,,Czech Republic,Katerina NOVOTNA,Italy,Turin 2006,2006
Short Track Speed Skating,500m men,,Ukraine,Vladimir GRIGOREV,Italy,Turin 2006,2006
Short Track Speed Skating,1000m men,,Ukraine,Vladimir GRIGOREV,Italy,Turin 2006,2006
Short Track Speed Skating,500m men,,Great Britain,Jon ELEY,Italy,Turin 2006,2006
Short Track Speed Skating,1500m men,,Great Britain,Jon ELEY,Italy,Turin 2006,2006
Short Track Speed Skating,1000m men,,Great Britain,Jon ELEY,Italy,Turin 2006,2006
Short Track Speed Skating,500m men,,United States of America,Anthony LOBELLO,Italy,Turin 2006,2006
Speed skating,10000m men,,Russian Federation,Ivan SKOBREV,Italy,Turin 2006,2006
Speed skating,5000m men,,Russian Federation,Ivan SKOBREV,Italy,Turin 2006,2006
Speed skating,1500m men,,Russian Federation,Ivan SKOBREV,Italy,Turin 2006,2006
Speed skating,5000m men,,Kazakhstan,Dmitry BABENKO,Italy,Turin 2006,2006
Speed skating,5000m women,,Netherlands,Carien KLEIBEUKER,Italy,Turin 2006,2006
Speed skating,1500m women,,United States of America,Maria LAMB,Italy,Turin 2006,2006
Speed skating,1000m men,,Netherlands,Stefan GROOTHUIS,Italy,Turin 2006,2006
Speed skating,1000m men,,Republic of Korea,Kyou-Hyuk LEE,Italy,Turin 2006,2006
Speed skating,2x500m men,,Republic of Korea,Kyou-Hyuk LEE,Italy,Turin 2006,2006
Speed skating,2x500m men,,Russian Federation,Dmitry LOBKOV,Italy,Turin 2006,2006
Speed skating,1500m women,,Austria,Anna Natalia ROKITA,Italy,Turin 2006,2006
Speed skating,3000m women,,Austria,Anna Natalia ROKITA,Italy,Turin 2006,2006
Speed skating,5000m women,,Austria,Anna Natalia ROKITA,Italy,Turin 2006,2006
Speed skating,1500m men,,Germany,Robert LEHMANN,Italy,Turin 2006,2006
Speed skating,1000m men,,Kazakhstan,Aleksandr ZHIGIN,Italy,Turin 2006,2006
Speed skating,2x500m men,,Kazakhstan,Aleksandr ZHIGIN,Italy,Turin 2006,2006
Speed skating,1500m men,,Italy,Matteo ANESI,Italy,Turin 2006,2006
Speed skating,1500m women,,Russian Federation,Yekaterina LOBYSHEVA,Italy,Turin 2006,2006
Speed skating,1000m women,,Russian Federation,Yekaterina LOBYSHEVA,Italy,Turin 2006,2006
Speed skating,1500m women,,Canada,Christine NESBITT,Italy,Turin 2006,2006
Speed skating,1000m women,,Canada,Christine NESBITT,Italy,Turin 2006,2006
Speed skating,1500m women,,Japan,Maki TABATA,Italy,Turin 2006,2006
Speed skating,3000m women,,Japan,Maki TABATA,Italy,Turin 2006,2006
Speed skating,5000m women,,Japan,Maki TABATA,Italy,Turin 2006,2006
Speed skating,1000m women,,Japan,Maki TABATA,Italy,Turin 2006,2006
Speed skating,2x500m women,,Germany,Jenny WOLF,Italy,Turin 2006,2006
Speed skating,2x500m women,,People's Republic of China,Beixing WANG,Italy,Turin 2006,2006
Speed skating,1000m women,,People's Republic of China,Beixing WANG,Italy,Turin 2006,2006
Speed skating,2x500m women,,Republic of Korea,Bo-Ra LEE,Italy,Turin 2006,2006
Speed skating,1000m women,,Republic of Korea,Bo-Ra LEE,Italy,Turin 2006,2006
Speed skating,1000m women,,People's Republic of China,Shuang ZHANG,Italy,Turin 2006,2006
Speed skating,1000m men,,Japan,Keiichiro NAGASHIMA,Italy,Turin 2006,2006
Speed skating,2x500m men,,Japan,Keiichiro NAGASHIMA,Italy,Turin 2006,2006
Speed skating,2x500m men,,Japan,Yuya OIKAWA,Italy,Turin 2006,2006
Speed skating,1000m men,,Republic of Korea,Kang Seok LEE,Italy,Turin 2006,2006
Speed skating,2x500m men,,Republic of Korea,Kang Seok LEE,Italy,Turin 2006,2006
Speed skating,2x500m men,,United States of America,Tucker FREDRICKS,Italy,Turin 2006,2006
Speed skating,10000m men,,Netherlands,Bob Johannes Carolus DE JONG,Italy,Turin 2006,2006
Speed skating,5000m men,,Netherlands,Bob Johannes Carolus DE JONG,Italy,Turin 2006,2006
Figure skating,Individual women,,Georgia,Elene GEDEVANISHVILI,Italy,Turin 2006,2006
Figure skating,Individual men,,Japan,Daisuke TAKAHASHI,Italy,Turin 2006,2006
Figure skating,Individual men,,Czech Republic,Tomas VERNER,Italy,Turin 2006,2006
Figure skating,Individual men,,France,Brian JOUBERT,Italy,Turin 2006,2006
Figure skating,Individual men,,Russian Federation,Evgeni Viktorovich PLUSHENKO,Italy,Turin 2006,2006
Speed skating,3000m women,,Canada,Clara HUGHES,Italy,Turin 2006,2006
Speed skating,5000m women,,Canada,Clara HUGHES,Italy,Turin 2006,2006
Figure skating,Individual men,,United States of America,Evan LYSACEK,Italy,Turin 2006,2006
Figure skating,Individual men,,Switzerland,Stephane LAMBIEL,Italy,Turin 2006,2006
Figure skating,Individual men,,United States of America,Johnny WEIR,Italy,Turin 2006,2006
Figure skating,Individual men,,Belgium,Kevin VAN DER PERREN,Italy,Turin 2006,2006
Figure skating,Individual men,,Austria,Viktor PFEIFER,Italy,Turin 2006,2006
Figure skating,Individual men,,Germany,Stefan LINDEMANN,Italy,Turin 2006,2006
Figure skating,Individual men,,Ukraine,Anton KOVALEVSKI,Italy,Turin 2006,2006
Figure skating,Individual women,,Canada,Joannie ROCHETTE,Italy,Turin 2006,2006
Figure skating,Individual women,,Japan,Miki ANDO,Italy,Turin 2006,2006
Figure skating,Individual women,,Finland,Kiira KORPI,Italy,Turin 2006,2006
Figure skating,Individual women,,Switzerland,Sarah MEIER,Italy,Turin 2006,2006
Figure skating,Individual women,,Hungary,Julia SEBESTYEN,Italy,Turin 2006,2006
Figure skating,Individual women,,People's Republic of China,Yan LIU,Italy,Turin 2006,2006
Figure skating,Individual women,,Turkey,Tugba KARADEMIR,Italy,Turin 2006,2006
Speed skating,1500m women,,Germany,Daniela ANSCHUETZ,Italy,Turin 2006,2006
Speed skating,3000m women,,Germany,Daniela ANSCHUETZ,Italy,Turin 2006,2006
Speed skating,5000m women,,Germany,Daniela ANSCHUETZ,Italy,Turin 2006,2006
Speed skating,1500m women,,Norway,Maren HAUGLI,Italy,Turin 2006,2006
Speed skating,3000m women,,Norway,Maren HAUGLI,Italy,Turin 2006,2006
Speed skating,5000m women,,Norway,Maren HAUGLI,Italy,Turin 2006,2006
Speed skating,1500m women,,Canada,Kristina GROVES,Italy,Turin 2006,2006
Speed skating,3000m women,,Canada,Kristina GROVES,Italy,Turin 2006,2006
Speed skating,5000m women,,Canada,Kristina GROVES,Italy,Turin 2006,2006
Speed skating,1000m women,,Canada,Kristina GROVES,Italy,Turin 2006,2006
Speed skating,1500m women,,Canada,Cindy KLASSEN,Italy,Turin 2006,2006
Speed skating,3000m women,,Canada,Cindy KLASSEN,Italy,Turin 2006,2006
Speed skating,5000m women,,Canada,Cindy KLASSEN,Italy,Turin 2006,2006
Speed skating,1000m women,,Canada,Cindy KLASSEN,Italy,Turin 2006,2006
Speed skating,3000m women,,Russian Federation,Svetlana VYSOKOVA,Italy,Turin 2006,2006
Speed skating,2x500m women,,Netherlands,Annette GERRITSEN,Italy,Turin 2006,2006
Speed skating,1000m women,,Netherlands,Annette GERRITSEN,Italy,Turin 2006,2006
Speed skating,1500m women,,United States of America,Jennifer RODRIGUEZ,Italy,Turin 2006,2006
Speed skating,2x500m women,,United States of America,Jennifer RODRIGUEZ,Italy,Turin 2006,2006
Speed skating,1000m women,,United States of America,Jennifer RODRIGUEZ,Italy,Turin 2006,2006
Speed skating,1500m women,,Germany,Anni FRIESINGER,Italy,Turin 2006,2006
Speed skating,3000m women,,Germany,Anni FRIESINGER,Italy,Turin 2006,2006
Speed skating,1000m women,,Germany,Anni FRIESINGER,Italy,Turin 2006,2006
Speed skating,2x500m women,,Japan,Sayuri YOSHII,Italy,Turin 2006,2006
Speed skating,1000m women,,Japan,Sayuri YOSHII,Italy,Turin 2006,2006
Speed skating,1500m women,,Italy,Chiara SIMIONATO,Italy,Turin 2006,2006
Speed skating,2x500m women,,Italy,Chiara SIMIONATO,Italy,Turin 2006,2006
Speed skating,1000m women,,Italy,Chiara SIMIONATO,Italy,Turin 2006,2006
Speed skating,1500m women,,Canada,Shannon REMPEL,Italy,Turin 2006,2006
Speed skating,2x500m women,,Canada,Shannon REMPEL,Italy,Turin 2006,2006
Speed skating,1000m women,,Canada,Shannon REMPEL,Italy,Turin 2006,2006
Speed skating,2x500m women,,United States of America,Elli OCHOWICZ,Italy,Turin 2006,2006
Speed skating,1000m women,,United States of America,Elli OCHOWICZ,Italy,Turin 2006,2006
Speed skating,2x500m women,,People's Republic of China,Hui REN,Italy,Turin 2006,2006
Speed skating,1000m women,,People's Republic of China,Hui REN,Italy,Turin 2006,2006
Speed skating,2x500m women,,Japan,Tomomi OKAZAKI,Italy,Turin 2006,2006
Speed skating,1000m women,,Japan,Tomomi OKAZAKI,Italy,Turin 2006,2006
Speed skating,2x500m women,,Republic of Korea,You-Lim KIM,Italy,Turin 2006,2006
Speed skating,1000m women,,Republic of Korea,You-Lim KIM,Italy,Turin 2006,2006
Speed skating,2x500m women,,People's Republic of China,Aihua XING,Italy,Turin 2006,2006
Speed skating,2x500m women,,Belarus,Svetlana RADKEVICH,Italy,Turin 2006,2006
Speed skating,1000m women,,Belarus,Svetlana RADKEVICH,Italy,Turin 2006,2006
Speed skating,2x500m women,,Russian Federation,Yulia NEMAYA,Italy,Turin 2006,2006
Speed skating,10000m men,,United States of America,Chad HEDRICK,Italy,Turin 2006,2006
Speed skating,1000m men,,United States of America,Chad HEDRICK,Italy,Turin 2006,2006
Speed skating,5000m men,,United States of America,Chad HEDRICK,Italy,Turin 2006,2006
Speed skating,1500m men,,United States of America,Chad HEDRICK,Italy,Turin 2006,2006
Speed skating,1500m men,,Netherlands,Simon KUIPERS,Italy,Turin 2006,2006
Speed skating,2x500m men,,Netherlands,Simon KUIPERS,Italy,Turin 2006,2006
Speed skating,1000m men,,Norway,Mikael Flygind LARSEN,Italy,Turin 2006,2006
Speed skating,1500m men,,Norway,Mikael Flygind LARSEN,Italy,Turin 2006,2006
